"BehaviorSpace results (NetLogo 6.2.0)"
"Signaling Game.nlogo"
"experiment"
"09/17/2022 08:10:04:276 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-14","14"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"number-of-states","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"print-probabilities?","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true"
,,"93.49",,,,,"68.7",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.74",,,,,,,"55.71",,,,,,,,,"97.46",,,,,"87.63",,,,,,,,,,,"97.75",,"88.28",,,,,,,"98.14",,,,,,,,,,"98.82",,,,,,"90.98",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.7",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.74",,,,,,,"55.71",,,,,,,,,"97.46",,,,,"87.64",,,,,,,,,,,"97.75",,"88.28",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.98",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.7",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.74",,,,,,,"55.71",,,,,,,,,"97.46",,,,,"87.64",,,,,,,,,,,"97.75",,"88.29",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.7",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.75",,,,,,,"55.71",,,,,,,,,"97.46",,,,,"87.64",,,,,,,,,,,"97.75",,"88.29",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.71",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.75",,,,,,,"55.72",,,,,,,,,"97.46",,,,,"87.64",,,,,,,,,,,"97.75",,"88.29",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.72",,,"96.68",,,"89.32","96.75",,"86.68",,,,"86.75",,,,,,,"55.71",,,,,,,,,"97.47",,,,,"87.65",,,,,,,,,,,"97.75",,"88.29",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.77",,,,,,,,,,,,
,,"93.5",,,,,"68.73",,,"96.68",,,"89.33","96.75",,"86.69",,,,"86.75",,,,,,,"55.71",,,,,,,,,"97.47",,,,,"87.65",,,,,,,,,,,"97.75",,"88.29",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.5",,,,,"68.73",,,"96.68",,,"89.33","96.75",,"86.69",,,,"86.76",,,,,,,"55.71",,,,,,,,,"97.47",,,,,"87.65",,,,,,,,,,,"97.75",,"88.3",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"90.99",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.5",,,,,"68.73",,,"96.68",,,"89.33","96.75",,"86.69",,,,"86.76",,,,,,,"55.72",,,,,,,,,"97.47",,,,,"87.66",,,,,,,,,,,"97.75",,"88.3",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.74",,,"96.68",,,"89.33","96.75",,"86.7",,,,"86.76",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.66",,,,,,,,,,,"97.75",,"88.3",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.74",,,"96.68",,,"89.33","96.76",,"86.7",,,,"86.76",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.66",,,,,,,,,,,"97.75",,"88.3",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.74",,,"96.68",,,"89.34","96.76",,"86.7",,,,"86.77",,,,,,,"55.72",,,,,,,,,"97.47",,,,,"87.66",,,,,,,,,,,"97.75",,"88.31",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.01",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.75",,,"96.68",,,"89.34","96.76",,"86.7",,,,"86.77",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.75",,"88.31",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.01",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.75",,,"96.68",,,"89.31","96.76",,"86.71",,,,"86.77",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.75",,"88.31",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.01",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.75",,,"96.68",,,"89.31","96.76",,"86.71",,,,"86.77",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.76",,"88.31",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.01",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.75",,,"96.69",,,"89.31","96.76",,"86.71",,,,"86.78",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.76",,"88.31",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.02",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.51",,,,,"68.76",,,"96.69",,,"89.31","96.76",,"86.71",,,,"86.78",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.76",,"88.32",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.02",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.77",,,"96.69",,,"89.31","96.76",,"86.72",,,,"86.78",,,,,,,"55.72",,,,,,,,,"97.47",,,,,"87.67",,,,,,,,,,,"97.76",,"88.32",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.02",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.78",,,"96.69",,,"89.31","96.76",,"86.72",,,,"86.78",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.68",,,,,,,,,,,"97.76",,"88.32",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.02",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.78",,,"96.69",,,"89.32","96.76",,"86.72",,,,"86.79",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.68",,,,,,,,,,,"97.76",,"88.32",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.02",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.79",,,"96.69",,,"89.32","96.76",,"86.72",,,,"86.79",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.68",,,,,,,,,,,"97.76",,"88.32",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.79",,,"96.69",,,"89.32","96.76",,"86.72",,,,"86.79",,,,,,,"55.73",,,,,,,,,"97.47",,,,,"87.68",,,,,,,,,,,"97.76",,"88.33",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.79",,,"96.69",,,"89.32","96.76",,"86.73",,,,"86.79",,,,,,,"55.74",,,,,,,,,"97.47",,,,,"87.68",,,,,,,,,,,"97.76",,"88.33",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.78",,,,,,,,,,,,
,,"93.52",,,,,"68.8",,,"96.69",,,"89.33","96.76",,"86.73",,,,"86.8",,,,,,,"55.74",,,,,,,,,"97.47",,,,,"87.69",,,,,,,,,,,"97.76",,"88.33",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.52",,,,,"68.81",,,"96.69",,,"89.33","96.76",,"86.73",,,,"86.8",,,,,,,"55.74",,,,,,,,,"97.47",,,,,"87.69",,,,,,,,,,,"97.76",,"88.33",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.81",,,"96.69",,,"89.33","96.76",,"86.74",,,,"86.8",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.69",,,,,,,,,,,"97.76",,"88.34",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.03",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.82",,,"96.69",,,"89.33","96.76",,"86.74",,,,"86.81",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.69",,,,,,,,,,,"97.76",,"88.34",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.04",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.83",,,"96.69",,,"89.33","96.76",,"86.74",,,,"86.81",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.34",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.04",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.83",,,"96.69",,,"89.33","96.77",,"86.74",,,,"86.81",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.34",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.04",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.83",,,"96.69",,,"89.33","96.77",,"86.75",,,,"86.81",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.35",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.04",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.84",,,"96.69",,,"89.34","96.77",,"86.75",,,,"86.82",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.35",,,,,,,"98.15",,,,,,,,,,"98.82",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.84",,,"96.69",,,"89.34","96.77",,"86.75",,,,"86.82",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.35",,,,,,,"98.15",,,,,,,,,,"98.83",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.84",,,"96.7",,,"89.34","96.77",,"86.75",,,,"86.82",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.35",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.53",,,,,"68.84",,,"96.7",,,"89.34","96.77",,"86.76",,,,"86.82",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.7",,,,,,,,,,,"97.76",,"88.35",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.85",,,"96.7",,,"89.34","96.77",,"86.76",,,,"86.83",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.71",,,,,,,,,,,"97.76",,"88.36",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.85",,,"96.7",,,"89.35","96.77",,"86.76",,,,"86.83",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.71",,,,,,,,,,,"97.76",,"88.36",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.05",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.86",,,"96.7",,,"89.35","96.77",,"86.76",,,,"86.83",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.71",,,,,,,,,,,"97.76",,"88.36",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.06",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.87",,,"96.7",,,"89.35","96.77",,"86.76",,,,"86.84",,,,,,,"55.73",,,,,,,,,"97.48",,,,,"87.71",,,,,,,,,,,"97.77",,"88.36",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.06",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.87",,,"96.7",,,"89.35","96.77",,"86.77",,,,"86.84",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.71",,,,,,,,,,,"97.77",,"88.36",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.06",,,,,,,,,,,"96.79",,,,,,,,,,,,
,,"93.54",,,,,"68.84",,,"96.7",,,"89.35","96.77",,"86.77",,,,"86.84",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.72",,,,,,,,,,,"97.77",,"88.37",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.06",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.54",,,,,"68.84",,,"96.7",,,"89.36","96.77",,"86.77",,,,"86.84",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.72",,,,,,,,,,,"97.77",,"88.37",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.06",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.54",,,,,"68.84",,,"96.7",,,"89.36","96.77",,"86.78",,,,"86.85",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.72",,,,,,,,,,,"97.77",,"88.37",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.07",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.54",,,,,"68.85",,,"96.7",,,"89.36","96.77",,"86.78",,,,"86.85",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.73",,,,,,,,,,,"97.77",,"88.37",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.07",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.85",,,"96.7",,,"89.36","96.77",,"86.78",,,,"86.85",,,,,,,"55.75",,,,,,,,,"97.48",,,,,"87.73",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.07",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.86",,,"96.7",,,"89.37","96.77",,"86.78",,,,"86.85",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.73",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.07",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.87",,,"96.7",,,"89.37","96.78",,"86.78",,,,"86.86",,,,,,,"55.75",,,,,,,,,"97.48",,,,,"87.73",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.88",,,"96.7",,,"89.37","96.78",,"86.78",,,,"86.86",,,,,,,"55.75",,,,,,,,,"97.48",,,,,"87.73",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.89",,,"96.71",,,"89.37","96.78",,"86.79",,,,"86.86",,,,,,,"55.74",,,,,,,,,"97.48",,,,,"87.74",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.9",,,"96.71",,,"89.37","96.78",,"86.79",,,,"86.87",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.74",,,,,,,,,,,"97.77",,"88.38",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.91",,,"96.71",,,"89.37","96.78",,"86.79",,,,"86.87",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.74",,,,,,,,,,,"97.77",,"88.39",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.55",,,,,"68.91",,,"96.71",,,"89.37","96.78",,"86.79",,,,"86.87",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.74",,,,,,,,,,,"97.77",,"88.39",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.08",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.91",,,"96.71",,,"89.38","96.78",,"86.8",,,,"86.87",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.75",,,,,,,,,,,"97.77",,"88.39",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.09",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.91",,,"96.71",,,"89.38","96.78",,"86.8",,,,"86.88",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.75",,,,,,,,,,,"97.77",,"88.39",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.09",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.91",,,"96.71",,,"89.38","96.78",,"86.8",,,,"86.88",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.75",,,,,,,,,,,"97.77",,"88.39",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.09",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.92",,,"96.71",,,"89.38","96.78",,"86.8",,,,"86.88",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.75",,,,,,,,,,,"97.77",,"88.4",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.09",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.92",,,"96.71",,,"89.38","96.78",,"86.8",,,,"86.88",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.76",,,,,,,,,,,"97.77",,"88.4",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.1",,,,,,,,,,,"96.8",,,,,,,,,,,,
,,"93.56",,,,,"68.93",,,"96.71",,,"89.38","96.78",,"86.81",,,,"86.88",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.76",,,,,,,,,,,"97.77",,"88.4",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.1",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.56",,,,,"68.94",,,"96.71",,,"89.39","96.78",,"86.81",,,,"86.89",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.76",,,,,,,,,,,"97.77",,"88.4",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.1",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.56",,,,,"68.94",,,"96.71",,,"89.39","96.78",,"86.81",,,,"86.89",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.76",,,,,,,,,,,"97.77",,"88.41",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.1",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.95",,,"96.71",,,"89.39","96.78",,"86.81",,,,"86.89",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.77",,"88.41",,,,,,,"98.16",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.95",,,"96.71",,,"89.39","96.78",,"86.82",,,,"86.89",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.77",,"88.41",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.95",,,"96.71",,,"89.39","96.78",,"86.82",,,,"86.9",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.78",,"88.41",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.96",,,"96.71",,,"89.39","96.79",,"86.82",,,,"86.9",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.78",,"88.42",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.96",,,"96.71",,,"89.4","96.79",,"86.82",,,,"86.9",,,,,,,"55.75",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.78",,"88.42",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.97",,,"96.72",,,"89.4","96.79",,"86.82",,,,"86.91",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.77",,,,,,,,,,,"97.78",,"88.42",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.97",,,"96.72",,,"89.4","96.79",,"86.83",,,,"86.91",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.78",,,,,,,,,,,"97.78",,"88.42",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.11",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.57",,,,,"68.94",,,"96.72",,,"89.4","96.79",,"86.83",,,,"86.91",,,,,,,"55.76",,,,,,,,,"97.49",,,,,"87.74",,,,,,,,,,,"97.78",,"88.43",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.12",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.94",,,"96.72",,,"89.41","96.79",,"86.83",,,,"86.91",,,,,,,"55.77",,,,,,,,,"97.49",,,,,"87.74",,,,,,,,,,,"97.78",,"88.43",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.12",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.94",,,"96.72",,,"89.41","96.79",,"86.84",,,,"86.91",,,,,,,"55.77",,,,,,,,,"97.49",,,,,"87.75",,,,,,,,,,,"97.78",,"88.43",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.12",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.95",,,"96.72",,,"89.41","96.79",,"86.84",,,,"86.92",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.75",,,,,,,,,,,"97.78",,"88.43",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.12",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.95",,,"96.72",,,"89.41","96.79",,"86.84",,,,"86.92",,,,,,,"55.77",,,,,,,,,"97.5",,,,,"87.75",,,,,,,,,,,"97.78",,"88.43",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.13",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.96",,,"96.72",,,"89.41","96.79",,"86.84",,,,"86.92",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.76",,,,,,,,,,,"97.78",,"88.44",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.13",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.96",,,"96.72",,,"89.42","96.79",,"86.85",,,,"86.92",,,,,,,"55.75",,,,,,,,,"97.5",,,,,"87.76",,,,,,,,,,,"97.78",,"88.44",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.13",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.97",,,"96.72",,,"89.42","96.79",,"86.85",,,,"86.93",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.76",,,,,,,,,,,"97.78",,"88.44",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.13",,,,,,,,,,,"96.81",,,,,,,,,,,,
,,"93.58",,,,,"68.98",,,"96.72",,,"89.42","96.79",,"86.85",,,,"86.93",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.76",,,,,,,,,,,"97.78",,"88.44",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.13",,,,,,,,,,,"96.82",,,,,,,,,,,,
,,"93.59",,,,,"68.98",,,"96.72",,,"89.42","96.79",,"86.85",,,,"86.93",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.77",,,,,,,,,,,"97.78",,"88.45",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.14",,,,,,,,,,,"96.82",,,,,,,,,,,,
,,"93.59",,,,,"68.98",,,"96.72",,,"89.42","96.79",,"86.85",,,,"86.93",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.77",,,,,,,,,,,"97.78",,"88.45",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.14",,,,,,,,,,,"96.82",,,,,,,,,,,,
,,"93.59",,,,,"68.99",,,"96.72",,,"89.42","96.79",,"86.86",,,,"86.94",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.77",,,,,,,,,,,"97.78",,"88.45",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.14",,,,,,,,,,,"96.82",,,,,,,,,,,,
,,"93.59",,,,,"68.99",,,"96.72",,,"89.42","96.79",,"86.86",,,,"86.94",,,,,,,"55.76",,,,,,,,,"97.5",,,,,"87.77",,,,,,,,,,,"97.78",,"88.45",,,,,,,"98.17",,,,,,,,,,"98.83",,,,,,"91.14",,,,,,,,,,,"96.82",,,,,,,,,,,,
,,"93.59",,,,,"69",,,"96.72",,,"89.43","96.79",,"86.86",,,,"86.94",,,,,,,"55.77",,,,,,,,,"97.5",,,,,"87.77",,,,,,,,,,,"97.78",,"88.45",,,,,,,"98.17",,,,,,,,,,"98.84",,,,,,"91.14",,,,,,,,,,,"96.82",,,,,,,,,,,,
